SubjNum	Name	Start Time	End Time	Days of Week	Room	Building
ARCH536	Planning and Design of Structural Systems	5:00 PM	6:20 PM	R	6E	Architecture Building
ARCH536	Planning and Design of Structural Systems	12:30 PM	1:50 PM	TR	120	Architecture Building
ARCH550	Design of Steel and Reinforced Concrete Structures II	12:30 PM	1:50 PM	TR	301	Architecture Building
ARCH550	Design of Steel and Reinforced Concrete Structures II	6:30 PM	7:50 PM	T	301	Architecture Building
ARCH560	Advanced Structural Analysis	11:00 AM	12:20 PM	TR	301	Architecture Building
ARCH576	Architectural Design Seminar	8:00 AM	10:50 AM	W	205	Architecture Building
ARCH577	Theories of Architecture	10:00 AM	10:50 AM	F	102A	Architecture Building
ARCH577	Theories of Architecture	12:00 PM	12:50 PM	F	102A	Architecture Building
ARCH577	Theories of Architecture	10:00 AM	10:50 AM	F	102B	Architecture Building
ARCH577	Theories of Architecture	12:00 PM	12:50 PM	F	102B	Architecture Building
ARCH577	Theories of Architecture	11:00 AM	11:50 AM	F	102A	Architecture Building
ARCH577	Theories of Architecture	11:00 AM	11:50 AM	F	102B	Architecture Building
ARCH589	PhD Colloquium	5:00 PM	6:20 PM	W	301	Architecture Building
ARCH592	Special Problems in Urbanism	9:00 AM	11:50 AM	T	102A	Architecture Building
ARCH592	Special Problems in Urbanism	5:00 PM	7:50 PM	T	205	Architecture Building
ARCH593	Special Problems in Detail and Fabrication	12:00 PM	12:50 PM	MWF	205	Architecture Building
ARCH593	Special Problems in Detail and Fabrication	9:30 AM	12:20 PM	T	102B	Architecture Building
ARCH594	Special Problems in Building Performance	11:00 AM	12:20 PM	TR	205	Architecture Building
ARCH594	Special Problems in Building Performance	2:00 PM	3:20 PM	TR	205	Architecture Building
ARCH594	Special Problems in Building Performance	2:00 PM	4:50 PM	R	102A	Architecture Building
ARCH594	Special Problems in Building Performance	2:00 PM	4:50 PM	T	4W	Architecture Building
ASRM499	Topics in Actuarial Science	11:00 AM	12:20 PM	TR	120	Architecture Building
ASRM499	Topics in Actuarial Science	11:00 AM	12:20 PM	TR	120	Architecture Building
BADM550	Business Practicum	5:00 PM	7:50 PM	R	120	Architecture Building
BDI411	"Blockchain, Tokens, and Their Application in Business"	2:00 PM	3:20 PM	TR	120	Architecture Building
BDI411	"Blockchain, Tokens, and Their Application in Business"	2:00 PM	3:20 PM	TR	120	Architecture Building
EPSY590	Advanced Seminar in Educational Psychology	1:00 PM	3:50 PM	M	301	Architecture Building
HDFS221	Asian Families in America	9:30 AM	10:45 AM	TR	302	Architecture Building
IB436	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
IB436	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
LAST445	Native Latin Amer Languages	10:00 AM	10:50 AM	MWF	301	Architecture Building
MDVL412	Medieval Architecture	12:30 PM	1:50 PM	TR	302	Architecture Building
NEUR433	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
NEUR433	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
NRES409	Fishery Ecol and Conservation	11:00 AM	11:50 AM	MWF	302	Architecture Building
NRES409	Fishery Ecol and Conservation	12:00 PM	12:50 PM	W	302	Architecture Building
PHIL433	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
PHIL433	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
PS596	Evaluating New Research	12:00 PM	1:20 PM	F	302	Architecture Building
PSYC433	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
PSYC433	Evolutionary Neuroscience	9:30 AM	10:50 AM	TR	120	Architecture Building
QUEC410	Beginning Quechua I	10:00 AM	10:50 AM	MWF	301	Architecture Building
SOCW297	Asian Families in America	9:30 AM	10:45 AM	TR	302	Architecture Building
THEA220	Survey of Theatrical Design	3:00 PM	4:50 PM	MW	6E	Architecture Building
THEA550	Colloquium Design &amp; Theat Tech	8:30 AM	12:50 PM	W	6E	Architecture Building
ACE251	The World Food Economy	2:00 PM	2:50 PM	F	384	Armory
ACE251	The World Food Economy	3:00 PM	3:50 PM	F	384	Armory
ADV284	Consumer Insight	5:00 PM	6:20 PM	R	428	Armory
ADV284	Consumer Insight	3:30 PM	4:50 PM	R	428	Armory
ADV284	Consumer Insight	1:00 PM	2:20 PM	F	428	Armory
ADV284	Consumer Insight	11:00 AM	12:20 PM	F	428	Armory
AFAS102	Leadership Laboratory	5:00 PM	7:50 PM	R	333	Armory
AFAS111	Heritage and Values of the United States Air Force I	11:00 AM	11:50 AM	W	325	Armory
AFAS111	Heritage and Values of the United States Air Force I	2:00 PM	2:50 PM	W	325	Armory
AFAS120	Intro to US Armed Forces	12:30 PM	1:50 PM	TR	134	Armory
AFAS221	Team and Leadership Fundamentals I	2:00 PM	2:50 PM	W	241	Armory
AFAS331	Leading People and Effective Communication I	8:00 AM	8:50 AM	MWF	243	Armory
AFAS341	Nat Sec Afrs/Prep Actv Duty I	8:00 AM	8:50 AM	MWF	325	Armory
AFAS341	Nat Sec Afrs/Prep Actv Duty I	ARRANGED			325	Armory
AFST111	History of Africa to 1800	10:00 AM	11:20 AM	MW	146	Armory
AHS199	Undergraduate Open Seminar	12:30 PM	1:50 PM	TR	146	Armory
ANTH243	Sociality of the Great Apes	1:00 PM	2:20 PM	MW	242	Armory
ANTH262	Women's Lives	12:00 PM	1:20 PM	MW	145	Armory
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	147	Armory
BUS101	Professional Responsibility and Business	11:00 AM	12:50 PM	F	134	Armory
BUS115	First-Year Gies Scholar Seminar	3:30 PM	4:20 PM	W	146	Armory
CHLH101	Introduction to Public Health	11:00 AM	11:50 AM	F	384	Armory
CHLH274	Introduction to Epidemiology	9:30 AM	10:50 AM	TR	386	Armory
CHLH404	Gerontology	3:30 PM	4:50 PM	TR	432	Armory
CHLH404	Gerontology	3:30 PM	4:50 PM	TR	432	Armory
CHLH415	International Health	1:00 PM	3:20 PM	TR	370	Armory
CHLH415	International Health	1:00 PM	3:20 PM	TR	370	Armory
CHLH573	Biostatistics in Public Health	2:00 PM	3:20 PM	TR	333	Armory
CHLH575	Chronic Disease Prevention	2:00 PM	4:50 PM	R	384	Armory
CHLH578	Applied Epidemiology	2:00 PM	3:20 PM	TR	145	Armory
CI210	Introduction to Digital Learning Environments	1:00 PM	2:50 PM	W	146	Armory
CI210	Introduction to Digital Learning Environments	1:00 PM	1:50 PM	M	146	Armory
CLCV120	The Classical Tradition	9:00 AM	10:50 AM	TR	146	Armory
CLCV224	American Race and Ethnicity in the Classical Tradition	10:00 AM	10:50 AM	W	143	Armory
CLCV224	American Race and Ethnicity in the Classical Tradition	11:00 AM	11:50 AM	W	143	Armory
CLCV224	American Race and Ethnicity in the Classical Tradition	12:00 PM	12:50 PM	W	143	Armory
CLCV224	American Race and Ethnicity in the Classical Tradition	2:00 PM	2:50 PM	W	143	Armory
CMN101	Public Speaking	9:00 AM	9:50 AM	MWF	136	Armory
CMN101	Public Speaking	10:00 AM	10:50 AM	MWF	136	Armory
CMN101	Public Speaking	10:00 AM	10:50 AM	MWF	137	Armory
CMN101	Public Speaking	11:00 AM	11:50 AM	MWF	136	Armory
CMN101	Public Speaking	11:00 AM	11:50 AM	MWF	430	Armory
CMN101	Public Speaking	12:00 PM	12:50 PM	MWF	430	Armory
CMN101	Public Speaking	12:00 PM	12:50 PM	MWF	136	Armory
CMN101	Public Speaking	12:00 PM	12:50 PM	MWF	137	Armory
CMN101	Public Speaking	1:00 PM	1:50 PM	MWF	430	Armory
CMN101	Public Speaking	1:00 PM	1:50 PM	MWF	136	Armory
CMN101	Public Speaking	1:00 PM	1:50 PM	MWF	137	Armory
CMN101	Public Speaking	9:30 AM	10:50 AM	TR	430	Armory
CMN101	Public Speaking	9:30 AM	10:50 AM	TR	136	Armory
CMN101	Public Speaking	9:30 AM	10:50 AM	TR	137	Armory
CMN101	Public Speaking	11:00 AM	12:20 PM	TR	137	Armory
CMN101	Public Speaking	11:00 AM	12:20 PM	TR	136	Armory
CMN101	Public Speaking	12:30 PM	1:50 PM	TR	430	Armory
CMN101	Public Speaking	12:30 PM	1:50 PM	TR	136	Armory
CMN101	Public Speaking	12:30 PM	1:50 PM	TR	137	Armory
CMN101	Public Speaking	2:00 PM	3:20 PM	TR	136	Armory
CMN101	Public Speaking	2:00 PM	3:20 PM	TR	430	Armory
CMN102	Introduction to Communication	9:00 AM	9:50 AM	F	429	Armory
CMN111	Oral &amp; Written Comm I	10:00 AM	10:50 AM	MWF	429	Armory
CMN111	Oral &amp; Written Comm I	11:00 AM	11:50 AM	MWF	429	Armory
CMN111	Oral &amp; Written Comm I	12:00 PM	12:50 PM	MWF	429	Armory
CMN111	Oral &amp; Written Comm I	1:00 PM	1:50 PM	MWF	429	Armory
CMN111	Oral &amp; Written Comm I	9:30 AM	10:50 AM	TR	429	Armory
CMN111	Oral &amp; Written Comm I	11:00 AM	12:20 PM	TR	429	Armory
CMN111	Oral &amp; Written Comm I	12:30 PM	1:50 PM	TR	429	Armory
CMN230	Intro to Interpersonal Comm	9:30 AM	10:50 AM	TR	134	Armory
CMN340	Visual Politics	10:00 AM	10:50 AM	MWF	145	Armory
CMN340	Visual Politics	11:00 AM	11:50 AM	MWF	145	Armory
CMN361	Storytelling as Oral Communication	11:00 AM	11:50 AM	MWF	137	Armory
CMN467	Communication &amp; Health Equity	11:00 AM	12:20 PM	TR	145	Armory
CMN467	Communication &amp; Health Equity	11:00 AM	12:20 PM	TR	145	Armory
CS107	Data Science Discovery	3:30 PM	4:50 PM	W	136	Armory
CS107	Data Science Discovery	9:30 AM	10:50 AM	F	428	Armory
CWL114	Global Consciousness and Lit	9:00 AM	9:50 AM	F	243	Armory
CWL114	Global Consciousness and Lit	10:00 AM	10:50 AM	F	243	Armory
CWL114	Global Consciousness and Lit	11:00 AM	11:50 AM	F	243	Armory
CWL114	Global Consciousness and Lit	12:00 PM	12:50 PM	F	243	Armory
CWL114	Global Consciousness and Lit	1:00 PM	1:50 PM	F	243	Armory
CWL114	Global Consciousness and Lit	2:00 PM	2:50 PM	F	243	Armory
EALC120	East Asian Civilizations	11:00 AM	11:50 AM	W	241	Armory
ECON102	Microeconomic Principles	8:00 AM	8:50 AM	F	146	Armory
ECON102	Microeconomic Principles	9:00 AM	9:50 AM	F	146	Armory
ECON102	Microeconomic Principles	10:00 AM	10:50 AM	F	146	Armory
ECON102	Microeconomic Principles	11:00 AM	11:50 AM	F	146	Armory
ECON102	Microeconomic Principles	12:00 PM	12:50 PM	F	146	Armory
ECON102	Microeconomic Principles	1:00 PM	1:50 PM	F	146	Armory
ECON102	Microeconomic Principles	2:00 PM	2:50 PM	F	146	Armory
ECON102	Microeconomic Principles	3:00 PM	3:50 PM	F	146	Armory
ECON103	Macroeconomic Principles	9:00 AM	9:50 AM	F	384	Armory
ECON103	Macroeconomic Principles	10:00 AM	10:50 AM	F	384	Armory
ECON302	Inter Microeconomic Theory	9:00 AM	9:50 AM	F	370	Armory
ECON302	Inter Microeconomic Theory	10:00 AM	10:50 AM	F	370	Armory
ECON302	Inter Microeconomic Theory	11:00 AM	11:50 AM	F	370	Armory
ECON302	Inter Microeconomic Theory	12:00 PM	12:50 PM	F	370	Armory
ECON302	Inter Microeconomic Theory	1:00 PM	1:50 PM	F	370	Armory
ECON302	Inter Microeconomic Theory	2:00 PM	2:50 PM	F	370	Armory
ECON302	Inter Microeconomic Theory	3:00 PM	3:50 PM	F	370	Armory
ECON302	Inter Microeconomic Theory	4:00 PM	4:50 PM	F	370	Armory
ECON455	Economics of Poverty Alleviation in Developing Countries	12:30 PM	1:50 PM	MW	333	Armory
ECON455	Economics of Poverty Alleviation in Developing Countries	12:30 PM	1:50 PM	MW	333	Armory
ECON474	Econometrics of Policy Evaluation	2:00 PM	3:20 PM	MW	333	Armory
ECON474	Econometrics of Policy Evaluation	2:00 PM	3:20 PM	MW	333	Armory
ECON491	Topics in Econometrics	3:30 PM	4:50 PM	MW	333	Armory
ECON491	Topics in Econometrics	3:30 PM	4:50 PM	MW	333	Armory
ECON500	Microeconomics	12:30 PM	1:50 PM	F	386	Armory
ECON500	Microeconomics	11:00 AM	12:20 PM	F	386	Armory
ECON501	Macroeconomics	9:30 AM	10:50 AM	F	386	Armory
ECON502	Economic Statistics	2:00 PM	3:20 PM	F	386	Armory
ECON502	Economic Statistics	3:30 PM	4:50 PM	F	386	Armory
ENGL104	Introduction to Film	12:30 PM	1:45 PM	TR	148	Armory
ENGL104	Introduction to Film	3:30 PM	4:45 PM	TR	148	Armory
ENGL104	Introduction to Film	10:00 AM	10:50 AM	MWF	148	Armory
ENGL104	Introduction to Film	11:00 AM	11:50 AM	MWF	148	Armory
ENGL104	Introduction to Film	2:00 PM	3:15 PM	MW	148	Armory
ENGL104	Introduction to Film	3:30 PM	4:45 PM	MW	148	Armory
EPSY395	Independent Study	3:30 PM	4:50 PM	TR	146	Armory
FAA101	Arts at Illinois	8:00 AM	8:50 AM	T	242	Armory
FAA101	Arts at Illinois	12:00 PM	12:50 PM	M	243	Armory
FAA101	Arts at Illinois	12:00 PM	12:50 PM	W	243	Armory
FAA101	Arts at Illinois	5:00 PM	5:50 PM	W	241	Armory
FAA101	Arts at Illinois	8:00 AM	8:50 AM	R	242	Armory
FAA101	Arts at Illinois	4:00 PM	4:50 PM	R	241	Armory
FAA101	Arts at Illinois	9:00 AM	9:50 AM	W	243	Armory
FAA101	Arts at Illinois	4:00 PM	4:50 PM	T	241	Armory
FAA101	Arts at Illinois	11:00 AM	11:50 AM	M	243	Armory
FAA101	Arts at Illinois	9:00 AM	9:50 AM	W	429	Armory
GGIS280	Intro to Social Statistics	1:00 PM	1:50 PM	MWF	328	Armory
GLBL100	Intro to Global Studies	2:30 PM	3:50 PM	MW	145	Armory
GLBL220	Governance	2:30 PM	3:50 PM	TR	241	Armory
GLBL296	Global St Foundation Seminar	3:00 PM	4:50 PM	W	143	Armory
GRK401	Survey of Greek Literature	1:00 PM	2:20 PM	TR	432	Armory
GRK401	Survey of Greek Literature	1:00 PM	2:20 PM	TR	432	Armory
GS101	Exploring General Studies	12:30 PM	1:20 PM	T	384	Armory
GS101	Exploring General Studies	11:00 AM	11:50 AM	R	333	Armory
GS101	Exploring General Studies	12:30 PM	1:20 PM	R	384	Armory
GS101	Exploring General Studies	9:30 AM	10:45 AM	T	384	Armory
GSD101	Introduction to Game Studies and Design	2:30 PM	3:50 PM	W	428	Armory
GSD101	Introduction to Game Studies and Design	4:00 PM	5:20 PM	W	428	Armory
GSD101	Introduction to Game Studies and Design	4:00 PM	5:20 PM	W	134	Armory
GSD101	Introduction to Game Studies and Design	5:30 PM	6:50 PM	W	428	Armory
GSD390	Special Topics in Game Studies &amp; Design	5:00 PM	6:40 PM	M	428	Armory
GWS262	Women's Lives	12:00 PM	1:20 PM	MW	145	Armory
GWS356	Sex &amp; Gender in Popular Media	2:00 PM	3:20 PM	TR	147	Armory
GWS417	Leading Post-Perform Dialog	4:00 PM	5:50 PM	TR	134	Armory
HDFS404	Gerontology	3:30 PM	4:50 PM	TR	432	Armory
HDFS404	Gerontology	3:30 PM	4:50 PM	TR	432	Armory
HIST103	A History of Everything: The Big Bang to Big Data	1:00 PM	1:50 PM	F	242	Armory
HIST111	History of Africa to 1800	10:00 AM	11:20 AM	MW	146	Armory
HIST120	East Asian Civilizations	11:00 AM	11:50 AM	W	241	Armory
HIST203	Reacting to the Past	10:00 AM	11:20 AM	MW	333	Armory
HIST236	Madness and Modern Society	1:00 PM	1:50 PM	F	143	Armory
HIST236	Madness and Modern Society	11:00 AM	11:50 AM	F	143	Armory
HIST236	Madness and Modern Society	1:00 PM	1:50 PM	W	243	Armory
HIST236	Madness and Modern Society	12:00 PM	12:50 PM	F	143	Armory
HNDI115	Language and Culture in India	4:00 PM	5:20 PM	TR	137	Armory
IB496	Special Courses	12:00 PM	1:20 PM	MWF	432	Armory
INFO202	Social Aspects Info Tech	8:00 AM	8:50 AM	F	143	Armory
INFO202	Social Aspects Info Tech	9:00 AM	9:50 AM	F	143	Armory
INFO202	Social Aspects Info Tech	10:00 AM	10:50 AM	F	143	Armory
INFO202	Social Aspects Info Tech	2:00 PM	2:50 PM	F	143	Armory
INFO202	Social Aspects Info Tech	3:00 PM	3:50 PM	F	143	Armory
INFO202	Social Aspects Info Tech	4:00 PM	4:50 PM	F	143	Armory
INFO303	Writing Across Media	9:30 AM	10:45 AM	TR	428	Armory
INFO303	Writing Across Media	11:00 AM	12:15 PM	TR	428	Armory
INFO303	Writing Across Media	12:30 PM	1:45 PM	TR	428	Armory
INFO303	Writing Across Media	2:00 PM	3:15 PM	TR	428	Armory
INFO415	Makerspace: Open Studio	10:00 AM	10:50 AM	M	432	Armory
INFO415	Makerspace: Open Studio	10:00 AM	10:50 AM	M	432	Armory
IS101	Introduction to Information Sciences	12:30 PM	1:50 PM	R	145	Armory
IS107	Data Science Discovery	3:30 PM	4:50 PM	W	136	Armory
IS107	Data Science Discovery	9:30 AM	10:50 AM	F	428	Armory
IS202	Social Aspects Info Tech	8:00 AM	8:50 AM	F	143	Armory
IS202	Social Aspects Info Tech	9:00 AM	9:50 AM	F	143	Armory
IS202	Social Aspects Info Tech	10:00 AM	10:50 AM	F	143	Armory
IS202	Social Aspects Info Tech	2:00 PM	2:50 PM	F	143	Armory
IS202	Social Aspects Info Tech	3:00 PM	3:50 PM	F	143	Armory
IS202	Social Aspects Info Tech	4:00 PM	4:50 PM	F	143	Armory
IS229	Web Design Fundamentals	3:30 PM	4:50 PM	TR	145	Armory
IS327	Concepts of Machine Learning	3:30 PM	4:50 PM	TR	146	Armory
IS504	Sociotechnical Information Systems	1:00 PM	3:50 PM	W	147	Armory
IS504	Sociotechnical Information Systems	9:00 AM	11:50 AM	M	386	Armory
IS517	Methods of Data Science	1:00 PM	3:50 PM	M	143	Armory
IS537	Theory &amp; Practice of Data Cleaning	9:30 AM	12:20 PM	R	384	Armory
JOUR200	Introduction to Journalism	11:00 AM	12:20 PM	TR	146	Armory
KOR201	Elementary Korean I	10:00 AM	10:50 AM	MTWRF	242	Armory
KOR201	Elementary Korean I	12:00 PM	12:50 PM	MTWRF	242	Armory
KOR305	Advanced Korean I	12:00 PM	12:50 PM	MTWRF	241	Armory
LA390	Independent Study I	8:00 AM	8:50 AM	R	148	Armory
LA390	Independent Study I	9:00 AM	10:50 AM	TR	148	Armory
LAS101	Design Your First Year Experience	11:00 AM	12:20 PM	T	430	Armory
LAS101	Design Your First Year Experience	11:00 AM	12:20 PM	R	430	Armory
LAS101	Design Your First Year Experience	12:30 PM	1:50 PM	T	147	Armory
LAS101	Design Your First Year Experience	12:30 PM	1:50 PM	R	147	Armory
LAS101	Design Your First Year Experience	5:00 PM	6:20 PM	W	242	Armory
LAS101	Design Your First Year Experience	5:00 PM	6:20 PM	W	243	Armory
LAS101	Design Your First Year Experience	9:00 AM	10:20 AM	F	144	Armory
LAS101	Design Your First Year Experience	3:30 PM	4:50 PM	R	429	Armory
LAS101	Design Your First Year Experience	3:30 PM	4:50 PM	R	430	Armory
LAS101	Design Your First Year Experience	10:30 AM	11:50 AM	F	144	Armory
LAS101	Design Your First Year Experience	12:00 PM	1:20 PM	F	144	Armory
LAS101	Design Your First Year Experience	3:30 PM	4:50 PM	T	242	Armory
LAS101	Design Your First Year Experience	3:30 PM	4:50 PM	T	429	Armory
LAS101	Design Your First Year Experience	3:30 PM	4:50 PM	R	242	Armory
LAS101	Design Your First Year Experience	3:30 PM	4:50 PM	T	430	Armory
LAS101	Design Your First Year Experience	3:00 PM	4:20 PM	W	242	Armory
LAS102	Transfer Advantage	2:00 PM	3:20 PM	T	134	Armory
LAS102	Transfer Advantage	2:00 PM	3:20 PM	W	429	Armory
LAS102	Transfer Advantage	2:00 PM	3:20 PM	R	134	Armory
LAT102	Elementary Latin II	11:00 AM	11:50 AM	MTRF	241	Armory
LAT201	Intermediate Latin	11:00 AM	11:50 AM	MTRF	242	Armory
LING115	Language and Culture in India	4:00 PM	5:20 PM	TR	137	Armory
MACS104	Introduction to Film	12:30 PM	1:45 PM	TR	148	Armory
MACS104	Introduction to Film	3:30 PM	4:45 PM	TR	148	Armory
MACS104	Introduction to Film	10:00 AM	10:50 AM	MWF	148	Armory
MACS104	Introduction to Film	11:00 AM	11:50 AM	MWF	148	Armory
MACS104	Introduction to Film	2:00 PM	3:15 PM	MW	148	Armory
MACS104	Introduction to Film	3:30 PM	4:45 PM	MW	148	Armory
MACS166	Contemporary Media Literacy	3:00 PM	4:50 PM	W	432	Armory
MACS202	Social Aspects Info Tech	8:00 AM	8:50 AM	F	143	Armory
MACS202	Social Aspects Info Tech	9:00 AM	9:50 AM	F	143	Armory
MACS202	Social Aspects Info Tech	10:00 AM	10:50 AM	F	143	Armory
MACS202	Social Aspects Info Tech	2:00 PM	2:50 PM	F	143	Armory
MACS202	Social Aspects Info Tech	3:00 PM	3:50 PM	F	143	Armory
MACS202	Social Aspects Info Tech	4:00 PM	4:50 PM	F	143	Armory
MACS356	Sex &amp; Gender in Popular Media	2:00 PM	3:20 PM	TR	147	Armory
MATH231	Calculus II	2:00 PM	2:50 PM	TR	144	Armory
MATH231	Calculus II	1:00 PM	1:50 PM	TR	144	Armory
MATH231	Calculus II	3:00 PM	3:50 PM	TR	144	Armory
MATH231	Calculus II	11:00 AM	11:50 AM	TR	144	Armory
MATH231	Calculus II	12:00 PM	12:50 PM	TR	144	Armory
MATH463	Statistics and Probability I	1:00 PM	1:50 PM	W	370	Armory
MATH463	Statistics and Probability I	2:00 PM	2:50 PM	W	370	Armory
MATH463	Statistics and Probability I	3:00 PM	3:50 PM	W	370	Armory
MATH463	Statistics and Probability I	4:00 PM	4:50 PM	W	370	Armory
MATH463	Statistics and Probability I	4:00 PM	4:50 PM	W	384	Armory
MATH463	Statistics and Probability I	9:00 AM	9:50 AM	W	384	Armory
MATH463	Statistics and Probability I	10:00 AM	10:50 AM	W	384	Armory
MATH463	Statistics and Probability I	11:00 AM	11:50 AM	W	384	Armory
MATH463	Statistics and Probability I	12:00 PM	12:50 PM	W	384	Armory
MATH463	Statistics and Probability I	1:00 PM	1:50 PM	W	384	Armory
MATH463	Statistics and Probability I	2:00 PM	2:50 PM	W	384	Armory
MATH463	Statistics and Probability I	2:00 PM	2:50 PM	W	386	Armory
MATH463	Statistics and Probability I	3:00 PM	3:50 PM	W	386	Armory
MATH463	Statistics and Probability I	3:00 PM	3:50 PM	W	384	Armory
MATH540	Real Analysis	10:00 AM	10:50 AM	MWF	147	Armory
MILS101	Introduction to the Army	10:00 AM	10:50 AM	MW	133	Armory
MILS101	Introduction to the Army	11:00 AM	11:50 AM	MW	133	Armory
MILS101	Introduction to the Army	2:00 PM	2:50 PM	MW	133	Armory
MILS120	Intro to US Armed Forces	12:30 PM	1:50 PM	TR	134	Armory
MILS201	Leadership and Ethics	10:00 AM	10:50 AM	TR	133	Armory
MILS201	Leadership and Ethics	11:00 AM	11:50 AM	TR	133	Armory
MILS201	Leadership and Ethics	2:00 PM	2:50 PM	TR	133	Armory
MILS301	Training Management and the Warfighting Functions	10:00 AM	11:20 AM	TR	147	Armory
MILS301	Training Management and the Warfighting Functions	2:00 PM	3:20 PM	TR	242	Armory
MILS322	Leadership Laboratory	6:00 AM	7:20 AM	MTWRF	LAWN	Armory
MILS322	Leadership Laboratory	4:00 PM	5:50 PM	R	LAWN	Armory
MILS341	Leadership and Management	9:30 AM	10:50 AM	MW	430	Armory
MILS341	Leadership and Management	3:00 PM	4:20 PM	MW	137	Armory
NS100	Leadership Laboratory	6:00 AM	8:50 AM	W	136	Armory
NS101	Introduction to Naval Science	9:00 AM	9:50 AM	TR	370	Armory
NS120	Intro to US Armed Forces	12:30 PM	1:50 PM	TR	134	Armory
NS303	Leadership and Management	8:00 AM	9:20 AM	MF	337	Armory
NS305	Introduction to Naval Engineering	8:00 AM	9:20 AM	TR	384	Armory
NS307	Navigation/Naval Operations II	11:00 AM	12:20 PM	TR	148	Armory
NS323	Maneuver Warfare Fundamentals	8:00 AM	9:20 AM	TR	337	Armory
PATH520	Applied Epidemiology	2:00 PM	3:20 PM	TR	145	Armory
PHYS214	Univ Physics: Quantum Physics	12:00 PM	1:50 PM	R	243	Armory
PS300	Special Topics	11:00 AM	12:20 PM	TR	134	Armory
PSYC236	Madness and Modern Society	1:00 PM	1:50 PM	F	143	Armory
PSYC236	Madness and Modern Society	11:00 AM	11:50 AM	F	143	Armory
PSYC236	Madness and Modern Society	1:00 PM	1:50 PM	W	243	Armory
PSYC236	Madness and Modern Society	12:00 PM	12:50 PM	F	143	Armory
PSYC340	Community Projects	3:00 PM	4:50 PM	TR	143	Armory
PSYC363	Developmental Child Psych Lab	9:30 AM	10:50 AM	TR	432	Armory
REHB402	Medical Aspects of Disability	12:30 PM	2:20 PM	TR	386	Armory
REL514	Islamic Theology	3:00 PM	5:50 PM	W	429	Armory
RST150	Foundations of Tourism	12:30 PM	1:50 PM	TR	143	Armory
RST410	"Strategic Thinking in Recreation, Sport and Tourism"	9:00 AM	9:50 AM	MWF	148	Armory
RST410	"Strategic Thinking in Recreation, Sport and Tourism"	9:00 AM	9:50 AM	MWF	148	Armory
RUSS101	First-Year Russian I	1:00 PM	1:50 PM	MTWR	241	Armory
RUSS101	First-Year Russian I	4:00 PM	4:50 PM	MTWR	243	Armory
SAME514	Islamic Theology	3:00 PM	5:50 PM	W	429	Armory
SHS451	Aural Rehab Children to Adults	11:00 AM	12:20 PM	R	386	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SHS477	Beginning Practicum in Speech-Language Pathology	1:00 PM	1:50 PM	F	384	Armory
SLCL200	Topics in Global Culture	5:00 PM	6:20 PM	W	432	Armory
SOCW245	Doing Good through the Nonprofit Sector	9:00 AM	10:15 AM	TR	143	Armory
SPAN130	Intermediate Spanish	9:00 AM	9:50 AM	TR	243	Armory
SPAN130	Intermediate Spanish	9:00 AM	9:50 AM	TR	241	Armory
SPAN130	Intermediate Spanish	10:00 AM	10:50 AM	TR	243	Armory
SPAN130	Intermediate Spanish	10:00 AM	10:50 AM	TR	241	Armory
SPAN130	Intermediate Spanish	11:00 AM	11:50 AM	TR	243	Armory
SPAN130	Intermediate Spanish	2:00 PM	2:50 PM	TR	243	Armory
SPED431	Assistive Technology and Physical Disabilities	5:00 PM	6:50 PM	M	146	Armory
STAT107	Data Science Discovery	3:30 PM	4:50 PM	W	136	Armory
STAT107	Data Science Discovery	9:30 AM	10:50 AM	F	428	Armory
STAT400	Statistics and Probability I	1:00 PM	1:50 PM	W	370	Armory
STAT400	Statistics and Probability I	2:00 PM	2:50 PM	W	370	Armory
STAT400	Statistics and Probability I	3:00 PM	3:50 PM	W	370	Armory
STAT400	Statistics and Probability I	4:00 PM	4:50 PM	W	370	Armory
STAT400	Statistics and Probability I	4:00 PM	4:50 PM	W	384	Armory
STAT400	Statistics and Probability I	9:00 AM	9:50 AM	W	384	Armory
STAT400	Statistics and Probability I	10:00 AM	10:50 AM	W	384	Armory
STAT400	Statistics and Probability I	11:00 AM	11:50 AM	W	384	Armory
STAT400	Statistics and Probability I	12:00 PM	12:50 PM	W	384	Armory
